comparison_id	set_name	region_class	gene_id	gene_name	peak_hit_count	unique_peak_count	transcript_count	transcript_ids
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000135999.14	EPC2	2	2	5	ENST00000258484.11;ENST00000409654.5;ENST00000457184.6;ENST00000902236.1;ENST00000902237.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000105722.12	ERF	2	2	4	ENST00000222329.9;ENST00000440177.6;ENST00000715593.1;ENST00000925766.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000113719.18	ERGIC1	2	2	9	ENST00000393784.8;ENST00000687901.1;ENST00000689975.1;ENST00000693299.1;ENST00000877925.1;ENST00000877926.1;ENST00000877927.1;ENST00000877928.1;ENST00000913765.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000099219.16	ERMP1	2	2	18	ENST00000339450.10;ENST00000686418.1;ENST00000688887.1;ENST00000689030.1;ENST00000690648.1;ENST00000691251.1;ENST00000691560.1;ENST00000693487.1;ENST00000693638.1;ENST00000908727.1;ENST00000908728.1;ENST00000908729.1;ENST00000908730.1;ENST00000914774.1;ENST00000914775.1;ENST00000914776.1;ENST00000943573.1;ENST00000943574.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000131558.17	EXOC4	2	2	7	ENST00000253861.5;ENST00000393161.6;ENST00000850617.1;ENST00000852803.1;ENST00000933610.1;ENST00000933611.1;ENST00000941115.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000182473.23	EXOC7	2	2	18	ENST00000332065.9;ENST00000335146.11;ENST00000405575.8;ENST00000411744.6;ENST00000467929.6;ENST00000589210.6;ENST00000607838.5;ENST00000634349.1;ENST00000891870.1;ENST00000891871.1;ENST00000930301.1;ENST00000930302.1;ENST00000945913.1;ENST00000945914.1;ENST00000945915.1;ENST00000945916.1;ENST00000945917.1;ENST00000945918.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000223496.3	EXOSC6	2	2	1	ENST00000435634.3
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000162585.18	FAAP20	2	2	6	ENST00000378546.9;ENST00000400919.7;ENST00000904918.1;ENST00000904919.1;ENST00000904920.1;ENST00000925510.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000149485.20	FADS1	2	2	7	ENST00000350997.12;ENST00000433932.5;ENST00000460649.5;ENST00000536991.5;ENST00000542506.5;ENST00000935426.1;ENST00000935427.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000134824.15	FADS2	2	2	12	ENST00000257261.10;ENST00000278840.9;ENST00000521849.5;ENST00000522056.5;ENST00000891283.1;ENST00000891284.1;ENST00000891285.1;ENST00000925572.1;ENST00000925573.1;ENST00000925574.1;ENST00000925575.1;ENST00000925576.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000164896.22	FASTK	2	2	20	ENST00000297532.11;ENST00000353841.6;ENST00000482571.2;ENST00000899741.1;ENST00000899742.1;ENST00000899743.1;ENST00000899744.1;ENST00000899745.1;ENST00000899746.1;ENST00000899747.1;ENST00000899748.1;ENST00000899749.1;ENST00000899750.1;ENST00000899751.1;ENST00000914251.1;ENST00000959426.1;ENST00000959427.1;ENST00000959428.1;ENST00000959429.1;ENST00000959430.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000156860.16	FBRS	2	2	1	ENST00000356166.11
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000103264.19	FBXO31	2	2	9	ENST00000311635.12;ENST00000618298.6;ENST00000636077.2;ENST00000866615.1;ENST00000866616.1;ENST00000866617.1;ENST00000930533.1;ENST00000930534.1;ENST00000971306.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000131152.4	FBXO31	2	2	10	ENST00000311635.12;ENST00000568879.1;ENST00000618298.6;ENST00000636077.2;ENST00000866615.1;ENST00000866616.1;ENST00000866617.1;ENST00000930533.1;ENST00000930534.1;ENST00000971306.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000163013.12	FBXO41	2	2	3	ENST00000295133.9;ENST00000520530.3;ENST00000521871.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000112146.17	FBXO9	2	2	3	ENST00000244426.10;ENST00000323557.12;ENST00000370939.7
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000107829.16	FBXW4	2	2	3	ENST00000945850.1;ENST00000945851.1;ENST00000945852.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000137478.16	FCHSD2	2	2	20	ENST00000311172.11;ENST00000409314.5;ENST00000409418.9;ENST00000409853.5;ENST00000458644.6;ENST00000891572.1;ENST00000891573.1;ENST00000891574.1;ENST00000891575.1;ENST00000891576.1;ENST00000891577.1;ENST00000891578.1;ENST00000891579.1;ENST00000891580.1;ENST00000891581.1;ENST00000891582.1;ENST00000891583.1;ENST00000960168.1;ENST00000960169.1;ENST00000960170.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000119321.11	FKBP15	2	2	11	ENST00000238256.8;ENST00000414250.2;ENST00000446284.6;ENST00000687395.1;ENST00000689059.1;ENST00000693271.1;ENST00000852798.1;ENST00000852799.1;ENST00000937400.1;ENST00000937401.1;ENST00000947249.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000167363.15	FN3K	2	2	4	ENST00000300784.8;ENST00000910353.1;ENST00000910354.1;ENST00000910355.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000137942.19	FNBP1L	2	2	10	ENST00000260506.12;ENST00000271234.13;ENST00000370253.6;ENST00000868903.1;ENST00000868904.1;ENST00000868905.1;ENST00000868906.1;ENST00000868907.1;ENST00000933414.1;ENST00000933415.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000052795.14	FNIP2	2	2	3	ENST00000264433.11;ENST00000956830.1;ENST00000956831.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000125798.16	FOXA2	2	2	2	ENST00000377115.4;ENST00000419308.7
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000137166.19	FOXP4	2	2	20	ENST00000307972.10;ENST00000373057.7;ENST00000373063.7;ENST00000409208.5;ENST00000704756.1;ENST00000892085.1;ENST00000892086.1;ENST00000937774.1;ENST00000937775.1;ENST00000937776.1;ENST00000937777.1;ENST00000937778.1;ENST00000937779.1;ENST00000937780.1;ENST00000937781.1;ENST00000937782.1;ENST00000937783.1;ENST00000937784.1;ENST00000937785.1;ENST00000958402.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000162613.19	FUBP1	2	2	23	ENST00000370767.5;ENST00000370768.7;ENST00000421641.2;ENST00000703586.1;ENST00000867290.1;ENST00000867291.1;ENST00000867292.1;ENST00000867293.1;ENST00000867294.1;ENST00000867295.1;ENST00000867296.1;ENST00000867297.1;ENST00000867298.1;ENST00000867299.1;ENST00000939330.1;ENST00000939331.1;ENST00000939332.1;ENST00000939333.1;ENST00000939334.1;ENST00000957402.1;ENST00000957403.1;ENST00000957404.1;ENST00000957405.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000001036.15	FUCA2	2	2	11	ENST00000002165.11;ENST00000871527.1;ENST00000871528.1;ENST00000871529.1;ENST00000933421.1;ENST00000933422.1;ENST00000933423.1;ENST00000933424.1;ENST00000966138.1;ENST00000966139.1;ENST00000966140.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000163251.5	FZD5	2	2	4	ENST00000295417.4;ENST00000908573.1;ENST00000937374.1;ENST00000937375.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000092140.17	G2E3	2	2	7	ENST00000206595.11;ENST00000438909.6;ENST00000553504.5;ENST00000878880.1;ENST00000930374.1;ENST00000930375.1;ENST00000930376.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000131482.11	G6PC1	2	2	5	ENST00000253801.7;ENST00000585489.1;ENST00000592383.5;ENST00000887112.1;ENST00000887113.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000160211.21	G6PD	2	2	17	ENST00000369620.6;ENST00000393562.10;ENST00000393564.7;ENST00000439227.6;ENST00000696420.1;ENST00000696421.1;ENST00000696429.1;ENST00000696430.1;ENST00000907454.1;ENST00000907455.1;ENST00000907456.1;ENST00000907457.1;ENST00000915894.1;ENST00000915895.1;ENST00000915896.1;ENST00000915897.1;ENST00000968237.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000171298.16	GAA	2	2	14	ENST00000302262.8;ENST00000390015.7;ENST00000570803.6;ENST00000577106.6;ENST00000714054.1;ENST00000714055.1;ENST00000714057.1;ENST00000714058.1;ENST00000714062.1;ENST00000933404.1;ENST00000933405.1;ENST00000933406.1;ENST00000945487.1;ENST00000945488.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000131067.18	GGT7	2	2	11	ENST00000336431.10;ENST00000885988.1;ENST00000885989.1;ENST00000885990.1;ENST00000885991.1;ENST00000885992.1;ENST00000885993.1;ENST00000885994.1;ENST00000916019.1;ENST00000916020.1;ENST00000916021.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000178445.11	GLDC	2	2	5	ENST00000321612.8;ENST00000884130.1;ENST00000920236.1;ENST00000920237.1;ENST00000953081.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000182327.8	GLTPD2	2	2	1	ENST00000331264.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000135821.20	GLUL	2	2	5	ENST00000311223.9;ENST00000331872.11;ENST00000339526.9;ENST00000417584.6;ENST00000642379.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000168237.19	GLYCTK	2	2	9	ENST00000436784.7;ENST00000461183.5;ENST00000471180.5;ENST00000863513.1;ENST00000863514.1;ENST00000863515.1;ENST00000863516.1;ENST00000863517.1;ENST00000969819.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000140632.18	GLYR1	2	2	19	ENST00000321919.14;ENST00000436648.9;ENST00000591451.5;ENST00000899194.1;ENST00000899195.1;ENST00000899196.1;ENST00000899197.1;ENST00000899198.1;ENST00000899199.1;ENST00000899200.1;ENST00000899201.1;ENST00000925081.1;ENST00000925082.1;ENST00000925083.1;ENST00000925084.1;ENST00000925085.1;ENST00000925086.1;ENST00000925087.1;ENST00000925088.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000116906.14	GNPAT	2	2	23	ENST00000366647.9;ENST00000851681.1;ENST00000851682.1;ENST00000851683.1;ENST00000851684.1;ENST00000851685.1;ENST00000851686.1;ENST00000851687.1;ENST00000851688.1;ENST00000851689.1;ENST00000851690.1;ENST00000851691.1;ENST00000851692.1;ENST00000926539.1;ENST00000926540.1;ENST00000926541.1;ENST00000926542.1;ENST00000958394.1;ENST00000958395.1;ENST00000958396.1;ENST00000958397.1;ENST00000958398.1;ENST00000958399.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000262633.2	GOSR2	2	2	17	ENST00000225567.9;ENST00000415811.7;ENST00000571841.1;ENST00000573224.2;ENST00000576910.7;ENST00000623037.2;ENST00000638216.1;ENST00000638374.1;ENST00000638838.1;ENST00000639031.1;ENST00000639287.1;ENST00000640051.2;ENST00000640138.1;ENST00000640269.1;ENST00000640443.1;ENST00000640495.1;ENST00000640621.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000159592.12	GPBP1L1	2	2	42	ENST00000290795.7;ENST00000355105.8;ENST00000871064.1;ENST00000871065.1;ENST00000871066.1;ENST00000871067.1;ENST00000871068.1;ENST00000871069.1;ENST00000871070.1;ENST00000871071.1;ENST00000871072.1;ENST00000871073.1;ENST00000871074.1;ENST00000871075.1;ENST00000871076.1;ENST00000871077.1;ENST00000871078.1;ENST00000871079.1;ENST00000871080.1;ENST00000871081.1;ENST00000871082.1;ENST00000871083.1;ENST00000871084.1;ENST00000871085.1;ENST00000871086.1;ENST00000871087.1;ENST00000871088.1;ENST00000871089.1;ENST00000917050.1;ENST00000917051.1;ENST00000917052.1;ENST00000917053.1;ENST00000917054.1;ENST00000917055.1;ENST00000917056.1;ENST00000917057.1;ENST00000955086.1;ENST00000955087.1;ENST00000955088.1;ENST00000955089.1;ENST00000955090.1;ENST00000955091.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000266953.6	GPI	2	2	7	ENST00000356487.11;ENST00000415930.8;ENST00000588991.7;ENST00000592740.5;ENST00000899687.1;ENST00000899688.1;ENST00000921283.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000138271.6	GPR87	2	2	1	ENST00000260843.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000141738.15	GRB7	2	2	35	ENST00000309156.9;ENST00000394204.1;ENST00000394209.6;ENST00000394211.7;ENST00000445327.6;ENST00000894755.1;ENST00000894756.1;ENST00000894757.1;ENST00000894758.1;ENST00000894759.1;ENST00000894760.1;ENST00000894761.1;ENST00000894762.1;ENST00000894763.1;ENST00000894764.1;ENST00000894765.1;ENST00000894766.1;ENST00000894767.1;ENST00000894768.1;ENST00000894769.1;ENST00000894770.1;ENST00000923423.1;ENST00000923424.1;ENST00000923425.1;ENST00000923426.1;ENST00000923427.1;ENST00000923428.1;ENST00000923429.1;ENST00000923430.1;ENST00000923431.1;ENST00000923432.1;ENST00000923433.1;ENST00000923434.1;ENST00000968448.1;ENST00000968449.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000104687.15	GSR	2	2	10	ENST00000221130.11;ENST00000537535.5;ENST00000541648.5;ENST00000546342.5;ENST00000896917.1;ENST00000896918.1;ENST00000916640.1;ENST00000946917.1;ENST00000946918.1;ENST00000946919.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000213366.14	GSTM2	2	2	1	ENST00000864527.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000107937.20	GTPBP4	2	2	12	ENST00000360803.9;ENST00000892145.1;ENST00000892146.1;ENST00000892147.1;ENST00000892148.1;ENST00000892149.1;ENST00000892150.1;ENST00000925420.1;ENST00000925422.1;ENST00000925423.1;ENST00000925424.1;ENST00000925425.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000049239.14	H6PD	2	2	13	ENST00000377403.7;ENST00000602477.1;ENST00000891474.1;ENST00000891475.1;ENST00000891476.1;ENST00000919134.1;ENST00000948983.1;ENST00000948984.1;ENST00000948985.1;ENST00000948986.1;ENST00000948987.1;ENST00000948988.1;ENST00000948989.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000130956.15	HABP4	2	2	10	ENST00000375249.5;ENST00000375251.7;ENST00000902233.1;ENST00000902234.1;ENST00000902235.1;ENST00000912522.1;ENST00000957525.1;ENST00000957526.1;ENST00000957527.1;ENST00000957528.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000084754.13	HADHA	2	2	27	ENST00000380649.8;ENST00000492433.2;ENST00000645274.1;ENST00000859324.1;ENST00000859325.1;ENST00000859326.1;ENST00000859327.1;ENST00000859328.1;ENST00000859329.1;ENST00000859330.1;ENST00000859331.1;ENST00000859332.1;ENST00000859333.1;ENST00000925541.1;ENST00000942141.1;ENST00000942142.1;ENST00000942143.1;ENST00000942144.1;ENST00000942145.1;ENST00000942146.1;ENST00000942147.1;ENST00000942148.1;ENST00000942149.1;ENST00000942150.1;ENST00000942151.1;ENST00000942152.1;ENST00000942153.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000084110.12	HAL	2	2	14	ENST00000261208.8;ENST00000538703.5;ENST00000541929.5;ENST00000865986.1;ENST00000865987.1;ENST00000865988.1;ENST00000865989.1;ENST00000865991.1;ENST00000865992.1;ENST00000865993.1;ENST00000865994.1;ENST00000865995.1;ENST00000865996.1;ENST00000947597.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000163517.16	HDAC11	2	2	18	ENST00000295757.8;ENST00000402271.5;ENST00000404040.5;ENST00000404548.5;ENST00000405025.5;ENST00000433119.5;ENST00000437379.2;ENST00000446613.6;ENST00000522202.5;ENST00000861266.1;ENST00000861267.1;ENST00000861268.1;ENST00000861269.1;ENST00000861270.1;ENST00000861271.1;ENST00000861272.1;ENST00000967009.1;ENST00000967010.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000173064.14	HECTD4	2	2	3	ENST00000377560.9;ENST00000550722.5;ENST00000682272.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000186834.4	HEXIM1	2	2	1	ENST00000332499.4
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000100644.18	HIF1A	2	2	19	ENST00000323441.10;ENST00000337138.9;ENST00000394997.5;ENST00000539097.2;ENST00000908731.1;ENST00000908732.1;ENST00000918842.1;ENST00000918843.1;ENST00000918844.1;ENST00000918845.1;ENST00000918846.1;ENST00000918847.1;ENST00000918848.1;ENST00000918849.1;ENST00000918850.1;ENST00000918851.1;ENST00000941080.1;ENST00000941081.1;ENST00000941082.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000112972.16	HMGCS1	2	2	3	ENST00000325110.11;ENST00000433297.2;ENST00000715988.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000118418.17	HMGN3	2	2	19	ENST00000275036.11;ENST00000344726.10;ENST00000620514.2;ENST00000703810.2;ENST00000706657.1;ENST00000706659.1;ENST00000706660.1;ENST00000895450.1;ENST00000895451.1;ENST00000895452.1;ENST00000895453.1;ENST00000895454.1;ENST00000895455.1;ENST00000913853.1;ENST00000913854.1;ENST00000913855.1;ENST00000913858.1;ENST00000913859.1;ENST00000957643.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000135100.20	HNF1A	2	2	6	ENST00000257555.11;ENST00000400024.6;ENST00000541395.5;ENST00000544413.2;ENST00000886299.1;ENST00000886300.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000125944.23	HNRNPR	2	2	25	ENST00000302271.11;ENST00000374612.5;ENST00000374616.7;ENST00000463552.6;ENST00000470941.6;ENST00000476451.3;ENST00000478691.5;ENST00000606561.5;ENST00000675048.1;ENST00000882591.1;ENST00000882592.1;ENST00000882593.1;ENST00000882594.1;ENST00000882595.1;ENST00000882596.1;ENST00000882597.1;ENST00000934773.1;ENST00000934774.1;ENST00000934775.1;ENST00000934776.1;ENST00000934777.1;ENST00000934778.1;ENST00000934779.1;ENST00000947104.1;ENST00000947105.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000198189.12	HSD17B11	2	2	9	ENST00000358290.9;ENST00000507286.1;ENST00000854933.1;ENST00000854934.1;ENST00000854935.1;ENST00000854936.1;ENST00000854937.1;ENST00000926988.1;ENST00000970124.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000144381.19	HSPD1	2	2	31	ENST00000345042.6;ENST00000388968.8;ENST00000418022.2;ENST00000426480.2;ENST00000428204.6;ENST00000439605.2;ENST00000452200.6;ENST00000676933.1;ENST00000677913.1;ENST00000678170.1;ENST00000678621.1;ENST00000678761.1;ENST00000858497.1;ENST00000858498.1;ENST00000858499.1;ENST00000858500.1;ENST00000858501.1;ENST00000915116.1;ENST00000915117.1;ENST00000915118.1;ENST00000915119.1;ENST00000915120.1;ENST00000954435.1;ENST00000954436.1;ENST00000954437.1;ENST00000954438.1;ENST00000954439.1;ENST00000954440.1;ENST00000954441.1;ENST00000954442.1;ENST00000954443.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000090339.10	ICAM1	2	2	4	ENST00000264832.8;ENST00000423829.2;ENST00000902798.1;ENST00000935832.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000138002.17	IFT172	2	2	9	ENST00000260570.8;ENST00000359466.10;ENST00000416524.2;ENST00000675690.1;ENST00000675728.1;ENST00000872012.1;ENST00000923256.1;ENST00000945697.1;ENST00000945698.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000162729.15	IGSF8	2	2	21	ENST00000314485.12;ENST00000368086.5;ENST00000614243.4;ENST00000883984.1;ENST00000883985.1;ENST00000883986.1;ENST00000883987.1;ENST00000883988.1;ENST00000883989.1;ENST00000883990.1;ENST00000883991.1;ENST00000918089.1;ENST00000918090.1;ENST00000918091.1;ENST00000918092.1;ENST00000918093.1;ENST00000918094.1;ENST00000918095.1;ENST00000942049.1;ENST00000942050.1;ENST00000942051.1
