comparison_id	set_name	region_class	peak_id	chrom	start	end	primary_region_class	gene_id	gene_name	transcript_ids
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051014	chr8	99891908	99891952	CDS	ENSG00000164919.12	COX6C	ENST00000297564.6;ENST00000517682.6;ENST00000518171.5;ENST00000520271.5;ENST00000520468.7;ENST00000522940.5;ENST00000523016.1;ENST00000524245.5;ENST00000897774.1;ENST00000897775.1;ENST00000897776.1;ENST00000897777.1;ENST00000928967.1;ENST00000928968.1;ENST00000928969.1;ENST00000928970.1;ENST00000928971.1;ENST00000928972.1;ENST00000928973.1;ENST00000928974.1;ENST00000928975.1;ENST00000928976.1;ENST00000928977.1;ENST00000928978.1;ENST00000966738.1;ENST00000966739.1;ENST00000966740.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051020	chr8	100261657	100261690	CDS	ENSG00000034677.14	RNF19A	ENST00000341084.7;ENST00000519449.5;ENST00000905701.1;ENST00000905702.1;ENST00000905703.1;ENST00000905704.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051022	chr8	100268912	100268943	CDS	ENSG00000034677.14	RNF19A	ENST00000341084.7;ENST00000519449.5;ENST00000905701.1;ENST00000905702.1;ENST00000905703.1;ENST00000905704.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051023	chr8	100269872	100269930	CDS	ENSG00000034677.14	RNF19A	ENST00000341084.7;ENST00000519449.5;ENST00000905701.1;ENST00000905702.1;ENST00000905703.1;ENST00000905704.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051024	chr8	100287500	100287536	CDS	ENSG00000034677.14	RNF19A	ENST00000341084.7;ENST00000519449.5;ENST00000905701.1;ENST00000905702.1;ENST00000905703.1;ENST00000905704.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051026	chr8	100709517	100709544	CDS	ENSG00000070756.18	PABPC1	ENST00000318607.10;ENST00000519004.5;ENST00000519100.6;ENST00000520142.2;ENST00000520804.2;ENST00000521865.6;ENST00000522387.5;ENST00000522658.6;ENST00000522720.2;ENST00000523555.6;ENST00000610907.2;ENST00000676662.1;ENST00000677140.1;ENST00000677380.1;ENST00000677478.1;ENST00000677765.1;ENST00000677787.1;ENST00000679197.1;ENST00000900763.1;ENST00000900764.1;ENST00000900765.1;ENST00000900766.1;ENST00000900767.1;ENST00000900769.1;ENST00000900770.1;ENST00000900771.1;ENST00000900773.1;ENST00000900774.1;ENST00000938879.1;ENST00000938880.1;ENST00000938881.1;ENST00000938882.1;ENST00000951436.1;ENST00000951437.1;ENST00000951438.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051030	chr8	100712368	100712423	CDS	ENSG00000070756.18	PABPC1	ENST00000318607.10;ENST00000519004.5;ENST00000519100.6;ENST00000520142.2;ENST00000520804.2;ENST00000521865.6;ENST00000522387.5;ENST00000522658.6;ENST00000522720.2;ENST00000523555.6;ENST00000610907.2;ENST00000676662.1;ENST00000677140.1;ENST00000677380.1;ENST00000677478.1;ENST00000677765.1;ENST00000677787.1;ENST00000900763.1;ENST00000900764.1;ENST00000900765.1;ENST00000900766.1;ENST00000900767.1;ENST00000900768.1;ENST00000900769.1;ENST00000900770.1;ENST00000900771.1;ENST00000900772.1;ENST00000900773.1;ENST00000900774.1;ENST00000938879.1;ENST00000938880.1;ENST00000938881.1;ENST00000938882.1;ENST00000951436.1;ENST00000951437.1;ENST00000951438.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051033	chr8	100712667	100712726	CDS	ENSG00000070756.18	PABPC1	ENST00000318607.10;ENST00000519004.5;ENST00000519100.6;ENST00000520142.2;ENST00000520804.2;ENST00000521865.6;ENST00000522387.5;ENST00000522658.6;ENST00000522720.2;ENST00000523555.6;ENST00000610907.2;ENST00000676662.1;ENST00000677140.1;ENST00000677380.1;ENST00000677478.1;ENST00000677765.1;ENST00000679197.1;ENST00000900763.1;ENST00000900764.1;ENST00000900765.1;ENST00000900766.1;ENST00000900767.1;ENST00000900768.1;ENST00000900770.1;ENST00000900771.1;ENST00000900772.1;ENST00000900773.1;ENST00000900774.1;ENST00000938879.1;ENST00000938880.1;ENST00000938881.1;ENST00000938882.1;ENST00000951436.1;ENST00000951437.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051034	chr8	100712726	100712749	CDS	ENSG00000070756.18	PABPC1	ENST00000318607.10;ENST00000519004.5;ENST00000519100.6;ENST00000520142.2;ENST00000520804.2;ENST00000521865.6;ENST00000522387.5;ENST00000522658.6;ENST00000522720.2;ENST00000523555.6;ENST00000610907.2;ENST00000676662.1;ENST00000677140.1;ENST00000677380.1;ENST00000677478.1;ENST00000677765.1;ENST00000679197.1;ENST00000900763.1;ENST00000900764.1;ENST00000900765.1;ENST00000900766.1;ENST00000900767.1;ENST00000900768.1;ENST00000900770.1;ENST00000900771.1;ENST00000900772.1;ENST00000900773.1;ENST00000900774.1;ENST00000938879.1;ENST00000938880.1;ENST00000938881.1;ENST00000938882.1;ENST00000951436.1;ENST00000951437.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051035	chr8	100712749	100712782	CDS	ENSG00000070756.18	PABPC1	ENST00000318607.10;ENST00000519004.5;ENST00000519100.6;ENST00000520142.2;ENST00000520804.2;ENST00000521865.6;ENST00000522387.5;ENST00000522658.6;ENST00000522720.2;ENST00000523555.6;ENST00000610907.2;ENST00000676662.1;ENST00000677140.1;ENST00000677380.1;ENST00000677478.1;ENST00000677765.1;ENST00000679197.1;ENST00000900763.1;ENST00000900764.1;ENST00000900765.1;ENST00000900766.1;ENST00000900767.1;ENST00000900768.1;ENST00000900770.1;ENST00000900771.1;ENST00000900772.1;ENST00000900773.1;ENST00000900774.1;ENST00000938879.1;ENST00000938880.1;ENST00000938881.1;ENST00000938882.1;ENST00000951436.1;ENST00000951437.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051036	chr8	100712782	100712786	CDS	ENSG00000070756.18	PABPC1	ENST00000318607.10;ENST00000519004.5;ENST00000519100.6;ENST00000520142.2;ENST00000520804.2;ENST00000521865.6;ENST00000522387.5;ENST00000522658.6;ENST00000522720.2;ENST00000523555.6;ENST00000610907.2;ENST00000676662.1;ENST00000677140.1;ENST00000677380.1;ENST00000677478.1;ENST00000677765.1;ENST00000679197.1;ENST00000900763.1;ENST00000900764.1;ENST00000900765.1;ENST00000900766.1;ENST00000900767.1;ENST00000900768.1;ENST00000900770.1;ENST00000900771.1;ENST00000900772.1;ENST00000900773.1;ENST00000900774.1;ENST00000938879.1;ENST00000938880.1;ENST00000938881.1;ENST00000938882.1;ENST00000951436.1;ENST00000951437.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051037	chr8	100712786	100712789	CDS	ENSG00000070756.18	PABPC1	ENST00000318607.10;ENST00000519004.5;ENST00000519100.6;ENST00000520142.2;ENST00000520804.2;ENST00000521865.6;ENST00000522387.5;ENST00000522658.6;ENST00000522720.2;ENST00000523555.6;ENST00000610907.2;ENST00000676662.1;ENST00000677140.1;ENST00000677380.1;ENST00000677478.1;ENST00000677765.1;ENST00000679197.1;ENST00000900763.1;ENST00000900764.1;ENST00000900765.1;ENST00000900766.1;ENST00000900767.1;ENST00000900768.1;ENST00000900770.1;ENST00000900771.1;ENST00000900772.1;ENST00000900773.1;ENST00000900774.1;ENST00000938879.1;ENST00000938880.1;ENST00000938881.1;ENST00000938882.1;ENST00000951436.1;ENST00000951437.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051038	chr8	100713086	100713089	CDS	ENSG00000070756.18	PABPC1	ENST00000318607.10;ENST00000519004.5;ENST00000519100.6;ENST00000520142.2;ENST00000520804.2;ENST00000521865.6;ENST00000522387.5;ENST00000522658.6;ENST00000522720.2;ENST00000523555.6;ENST00000610907.2;ENST00000676662.1;ENST00000677140.1;ENST00000677380.1;ENST00000677478.1;ENST00000677765.1;ENST00000677787.1;ENST00000679197.1;ENST00000900763.1;ENST00000900764.1;ENST00000900765.1;ENST00000900766.1;ENST00000900767.1;ENST00000900768.1;ENST00000900769.1;ENST00000900770.1;ENST00000900771.1;ENST00000900772.1;ENST00000900773.1;ENST00000900774.1;ENST00000938879.1;ENST00000938880.1;ENST00000938881.1;ENST00000938882.1;ENST00000951436.1;ENST00000951437.1;ENST00000951438.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051039	chr8	100713089	100713104	CDS	ENSG00000070756.18	PABPC1	ENST00000318607.10;ENST00000519004.5;ENST00000519100.6;ENST00000520142.2;ENST00000520804.2;ENST00000521865.6;ENST00000522387.5;ENST00000522658.6;ENST00000522720.2;ENST00000523555.6;ENST00000610907.2;ENST00000676662.1;ENST00000677140.1;ENST00000677380.1;ENST00000677478.1;ENST00000677765.1;ENST00000677787.1;ENST00000679197.1;ENST00000900763.1;ENST00000900764.1;ENST00000900765.1;ENST00000900766.1;ENST00000900767.1;ENST00000900768.1;ENST00000900769.1;ENST00000900770.1;ENST00000900771.1;ENST00000900772.1;ENST00000900773.1;ENST00000900774.1;ENST00000938879.1;ENST00000938880.1;ENST00000938881.1;ENST00000938882.1;ENST00000951436.1;ENST00000951437.1;ENST00000951438.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051040	chr8	100713104	100713169	CDS	ENSG00000070756.18	PABPC1	ENST00000318607.10;ENST00000519004.5;ENST00000519100.6;ENST00000520142.2;ENST00000520804.2;ENST00000521865.6;ENST00000522387.5;ENST00000522658.6;ENST00000522720.2;ENST00000523555.6;ENST00000610907.2;ENST00000676662.1;ENST00000677140.1;ENST00000677380.1;ENST00000677478.1;ENST00000677765.1;ENST00000677787.1;ENST00000679197.1;ENST00000900763.1;ENST00000900764.1;ENST00000900765.1;ENST00000900766.1;ENST00000900767.1;ENST00000900768.1;ENST00000900769.1;ENST00000900770.1;ENST00000900771.1;ENST00000900772.1;ENST00000900773.1;ENST00000900774.1;ENST00000938879.1;ENST00000938880.1;ENST00000938881.1;ENST00000938882.1;ENST00000951436.1;ENST00000951437.1;ENST00000951438.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051041	chr8	100713169	100713181	CDS	ENSG00000070756.18	PABPC1	ENST00000318607.10;ENST00000519004.5;ENST00000519100.6;ENST00000520142.2;ENST00000520804.2;ENST00000521865.6;ENST00000522387.5;ENST00000522658.6;ENST00000522720.2;ENST00000523555.6;ENST00000610907.2;ENST00000676662.1;ENST00000677140.1;ENST00000677380.1;ENST00000677478.1;ENST00000677765.1;ENST00000677787.1;ENST00000679197.1;ENST00000900763.1;ENST00000900764.1;ENST00000900765.1;ENST00000900766.1;ENST00000900767.1;ENST00000900768.1;ENST00000900769.1;ENST00000900770.1;ENST00000900771.1;ENST00000900772.1;ENST00000900773.1;ENST00000900774.1;ENST00000938879.1;ENST00000938880.1;ENST00000938881.1;ENST00000938882.1;ENST00000951436.1;ENST00000951437.1;ENST00000951438.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051046	chr8	100717797	100717879	CDS	ENSG00000070756.18	PABPC1	ENST00000318607.10;ENST00000519004.5;ENST00000519100.6;ENST00000520142.2;ENST00000520804.2;ENST00000521865.6;ENST00000522387.5;ENST00000522658.6;ENST00000522720.2;ENST00000523555.6;ENST00000610907.2;ENST00000676662.1;ENST00000677140.1;ENST00000677380.1;ENST00000677478.1;ENST00000677765.1;ENST00000677787.1;ENST00000679197.1;ENST00000900763.1;ENST00000900764.1;ENST00000900765.1;ENST00000900766.1;ENST00000900767.1;ENST00000900768.1;ENST00000900769.1;ENST00000900770.1;ENST00000900771.1;ENST00000900772.1;ENST00000900773.1;ENST00000900774.1;ENST00000938879.1;ENST00000938880.1;ENST00000938881.1;ENST00000938882.1;ENST00000951436.1;ENST00000951437.1;ENST00000951438.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051206	chr8	103430635	103430690	CDS	ENSG00000164934.16	DCAF13	ENST00000297579.9;ENST00000612750.5;ENST00000616836.4;ENST00000875739.1;ENST00000920238.1;ENST00000920239.1;ENST00000947280.1;ENST00000947281.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051381	chr8	108214661	108214717	CDS	ENSG00000104408.12	EIF3E	ENST00000220849.10;ENST00000518345.2;ENST00000519030.6;ENST00000519627.2;ENST00000676663.1;ENST00000676698.1;ENST00000677040.1;ENST00000677084.1;ENST00000677272.1;ENST00000677409.1;ENST00000677614.1;ENST00000677674.1;ENST00000678023.1;ENST00000678042.1;ENST00000678334.1;ENST00000678773.1;ENST00000678797.1;ENST00000678881.1;ENST00000678901.1;ENST00000678937.1;ENST00000679198.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051399	chr8	108235016	108235104	CDS	ENSG00000104408.12	EIF3E	ENST00000220849.10;ENST00000518345.2;ENST00000518442.5;ENST00000519030.6;ENST00000521297.2;ENST00000521440.6;ENST00000676487.1;ENST00000676548.1;ENST00000676663.1;ENST00000676698.1;ENST00000677040.1;ENST00000677084.1;ENST00000677272.1;ENST00000677409.1;ENST00000677447.1;ENST00000677614.1;ENST00000677674.1;ENST00000678023.1;ENST00000678042.1;ENST00000678243.1;ENST00000678334.1;ENST00000678773.1;ENST00000678797.1;ENST00000678881.1;ENST00000678901.1;ENST00000678937.1;ENST00000679198.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051499	chr8	116648818	116648909	CDS	ENSG00000147677.13	EIF3H	ENST00000276682.8;ENST00000521861.6;ENST00000891872.1;ENST00000891873.1;ENST00000923016.1;ENST00000966244.1;ENST00000966245.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051528	chr8	116848945	116848953	CDS	ENSG00000147679.13	RAD21	ENST00000297338.7;ENST00000517485.6;ENST00000517749.2;ENST00000517820.1;ENST00000519837.6;ENST00000520733.5;ENST00000520992.6;ENST00000522699.2;ENST00000687358.1;ENST00000900009.1;ENST00000900010.1;ENST00000927337.1;ENST00000927338.1;ENST00000927339.1;ENST00000927340.1;ENST00000927341.1;ENST00000958517.1;ENST00000958518.1;ENST00000958519.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051528	chr8	116848945	116848953	CDS	ENSG00000164754.17	UTP23	ENST00000297338.7;ENST00000517485.6;ENST00000517749.2;ENST00000517820.1;ENST00000519837.6;ENST00000520733.5;ENST00000520992.6;ENST00000522699.2;ENST00000687358.1;ENST00000900009.1;ENST00000900010.1;ENST00000927337.1;ENST00000927338.1;ENST00000927339.1;ENST00000927340.1;ENST00000927341.1;ENST00000958517.1;ENST00000958518.1;ENST00000958519.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051536	chr8	116854422	116854439	CDS	ENSG00000164754.17	RAD21	ENST00000297338.7;ENST00000517485.6;ENST00000517749.2;ENST00000519837.6;ENST00000520992.6;ENST00000522699.2;ENST00000687358.1;ENST00000900008.1;ENST00000900009.1;ENST00000900010.1;ENST00000900011.1;ENST00000927337.1;ENST00000927338.1;ENST00000927340.1;ENST00000927341.1;ENST00000958517.1;ENST00000958518.1;ENST00000958519.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051540	chr8	116857381	116857475	CDS	ENSG00000164754.17	RAD21	ENST00000297338.7;ENST00000517485.6;ENST00000517749.2;ENST00000519837.6;ENST00000520992.6;ENST00000522699.2;ENST00000687358.1;ENST00000900008.1;ENST00000900009.1;ENST00000900010.1;ENST00000900011.1;ENST00000927337.1;ENST00000927338.1;ENST00000927340.1;ENST00000958517.1;ENST00000958519.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051541	chr8	116858351	116858451	CDS	ENSG00000164754.17	RAD21	ENST00000297338.7;ENST00000517485.6;ENST00000517749.2;ENST00000519837.6;ENST00000520992.6;ENST00000522699.2;ENST00000687358.1;ENST00000900008.1;ENST00000900009.1;ENST00000900010.1;ENST00000900011.1;ENST00000927337.1;ENST00000927338.1;ENST00000927340.1;ENST00000927341.1;ENST00000958517.1;ENST00000958518.1;ENST00000958519.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051624	chr8	123253692	123253718	CDS	ENSG00000165156.16	ZHX1	ENST00000297857.3;ENST00000395571.8;ENST00000522655.5;ENST00000863173.1;ENST00000863174.1;ENST00000863175.1;ENST00000863176.1;ENST00000863177.1;ENST00000863178.1;ENST00000863179.1;ENST00000863180.1;ENST00000863181.1;ENST00000863182.1;ENST00000863183.1;ENST00000863184.1;ENST00000863185.1;ENST00000956169.1;ENST00000956170.1;ENST00000956171.1;ENST00000956172.1;ENST00000956173.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051684	chr8	125020834	125020876	CDS	ENSG00000104549.13	SQLE	ENST00000265896.10;ENST00000523430.5;ENST00000873973.1;ENST00000873974.1;ENST00000939649.1;ENST00000939650.1;ENST00000939651.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0051723	chr8	127738627	127738718	CDS	ENSG00000136997.22	MYC	ENST00000259523.10;ENST00000377970.6;ENST00000524013.2;ENST00000621592.8;ENST00000651626.1;ENST00000652288.1;ENST00000707113.1;ENST00000707114.1;ENST00000707115.1;ENST00000707116.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0052312	chr8	140735341	140735458	CDS	ENSG00000169398.21	PTK2	ENST00000340930.7;ENST00000395218.3;ENST00000517887.5;ENST00000519419.5;ENST00000519465.5;ENST00000521059.5;ENST00000522684.5;ENST00000696786.1;ENST00000894110.1;ENST00000894111.1;ENST00000894112.1;ENST00000894113.1;ENST00000894114.1;ENST00000894115.1;ENST00000894116.1;ENST00000894117.1;ENST00000894118.1;ENST00000894119.1;ENST00000934989.1;ENST00000934990.1;ENST00000934991.1;ENST00000943757.1;ENST00000943758.1;ENST00000943759.1;ENST00000943760.1;ENST00000943761.1;ENST00000943762.1;ENST00000943763.1;ENST00000943764.1;ENST00000943765.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0052313	chr8	140739017	140739028	CDS	ENSG00000169398.21	PTK2	ENST00000340930.7;ENST00000395218.3;ENST00000517887.5;ENST00000519419.5;ENST00000519465.5;ENST00000521059.5;ENST00000522684.5;ENST00000696786.1;ENST00000894110.1;ENST00000894111.1;ENST00000894112.1;ENST00000894113.1;ENST00000894114.1;ENST00000894115.1;ENST00000894116.1;ENST00000894117.1;ENST00000894118.1;ENST00000894119.1;ENST00000934989.1;ENST00000934990.1;ENST00000934991.1;ENST00000943757.1;ENST00000943758.1;ENST00000943759.1;ENST00000943760.1;ENST00000943761.1;ENST00000943762.1;ENST00000943763.1;ENST00000943764.1;ENST00000943765.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0052583	chr8	143991975	143992021	CDS	ENSG00000178719.18	GRINA	ENST00000313269.5;ENST00000395068.9;ENST00000857578.1;ENST00000857579.1;ENST00000857580.1;ENST00000857581.1;ENST00000857582.1;ENST00000857583.1;ENST00000857584.1;ENST00000857585.1;ENST00000857586.1;ENST00000857587.1;ENST00000857588.1;ENST00000857589.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0052590	chr8	144056740	144056779	CDS	ENSG00000178814.18	OPLAH	ENST00000618853.5;ENST00000894953.1;ENST00000894954.1;ENST00000894955.1;ENST00000894956.1;ENST00000894957.1;ENST00000894958.1;ENST00000894959.1;ENST00000894960.1;ENST00000894961.1;ENST00000894962.1;ENST00000894963.1;ENST00000894964.1;ENST00000894965.1;ENST00000894966.1;ENST00000919620.1;ENST00000971668.1;ENST00000971669.1;ENST00000971670.1;ENST00000971671.1;ENST00000971672.1;ENST00000971673.1;ENST00000971674.1;ENST00000971675.1;ENST00000971676.1;ENST00000971677.1;ENST00000971678.1;ENST00000971679.1;ENST00000971680.1;ENST00000971682.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0052594	chr8	144080272	144080321	CDS	ENSG00000178896.10	ENSG00000290230	ENST00000316052.6;ENST00000525936.1;ENST00000703646.1;ENST00000905027.1;ENST00000917254.1;ENST00000917255.1;ENST00000917256.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0052594	chr8	144080272	144080321	CDS	ENSG00000290230.1	EXOSC4	ENST00000316052.6;ENST00000525936.1;ENST00000703646.1;ENST00000905027.1;ENST00000917254.1;ENST00000917255.1;ENST00000917256.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0052595	chr8	144080345	144080383	CDS	ENSG00000178896.10	ENSG00000290230	ENST00000316052.6;ENST00000525936.1;ENST00000703646.1;ENST00000905027.1;ENST00000917254.1;ENST00000917255.1;ENST00000917256.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0052595	chr8	144080345	144080383	CDS	ENSG00000290230.1	EXOSC4	ENST00000316052.6;ENST00000525936.1;ENST00000703646.1;ENST00000905027.1;ENST00000917254.1;ENST00000917255.1;ENST00000917256.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0052610	chr8	144241257	144241358	CDS	ENSG00000179832.19	MROH1	ENST00000866133.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0052630	chr8	144311198	144311205	CDS	ENSG00000185122.12	HSF1	ENST00000400780.8;ENST00000528838.6;ENST00000862597.1;ENST00000862598.1;ENST00000862599.1;ENST00000862600.1;ENST00000862601.1;ENST00000862602.1;ENST00000862603.1;ENST00000862604.1;ENST00000862605.1;ENST00000912476.1;ENST00000960346.1;ENST00000960348.1;ENST00000960349.1;ENST00000960350.1;ENST00000960351.1
